Experiment,Topic,ID,Question,Response,CorrectAnswer,label
1,Statistics,314,Over- or under-representation of some groups in the population produces a ___________ bias.,sl,Selection bias,-1
1,Statistics,319,Over- or under-representation of some groups in the population produces a ___________ bias.,population ,Selection bias,-1
1,Statistics,330,Over- or under-representation of some groups in the population produces a ___________ bias.,left out ,Selection bias,-1
1,Statistics,340,Over- or under-representation of some groups in the population produces a ___________ bias.,representation,Selection bias,-1
1,Statistics,341,Over- or under-representation of some groups in the population produces a ___________ bias.,0,Selection bias,-1
1,Statistics,355,Over- or under-representation of some groups in the population produces a ___________ bias.,confirmation,Selection bias,-1
1,Statistics,364,Over- or under-representation of some groups in the population produces a ___________ bias.,0,Selection bias,-1
1,Statistics,366,Over- or under-representation of some groups in the population produces a ___________ bias.,samplling bias,Selection bias,-1
1,Statistics,401,Over- or under-representation of some groups in the population produces a ___________ bias.,group,Selection bias,-1
1,Statistics,103,What kind of bias can be produced by participants' unwillingness to participate?,participation bias,Nonresponse bias,-1
1,Statistics,112,What kind of bias can be produced by participants' unwillingness to participate?,0,Nonresponse bias,-1
1,Statistics,133,What kind of bias can be produced by participants' unwillingness to participate?,nonresponse bias,Nonresponse bias,1
1,Statistics,137,What kind of bias can be produced by participants' unwillingness to participate?,response bias,Nonresponse bias,-1
1,Statistics,140,What kind of bias can be produced by participants' unwillingness to participate?,Result,Nonresponse bias,-1
1,Statistics,167,What kind of bias can be produced by participants' unwillingness to participate?,"the no answer bias, or a wrong answer",Nonresponse bias,-1
1,Statistics,177,What kind of bias can be produced by participants' unwillingness to participate?,Unresponsive bias,Nonresponse bias,1
1,Statistics,178,What kind of bias can be produced by participants' unwillingness to participate?,Participant Bias,Nonresponse bias,-1
1,Statistics,186,What kind of bias can be produced by participants' unwillingness to participate?,forgetful bias,Nonresponse bias,-1
1,Statistics,189,What kind of bias can be produced by participants' unwillingness to participate?,unbiased,Nonresponse bias,-1
1,Statistics,204,What kind of bias can be produced by participants' unwillingness to participate?,unresponse bias,Nonresponse bias,1
1,Statistics,216,What kind of bias can be produced by participants' unwillingness to participate?,0,Nonresponse bias,-1
1,Statistics,222,What kind of bias can be produced by participants' unwillingness to participate?,non response bias,Nonresponse bias,1
1,Statistics,225,What kind of bias can be produced by participants' unwillingness to participate?,resistant bias ,Nonresponse bias,-1
1,Statistics,236,What kind of bias can be produced by participants' unwillingness to participate?,Response Bias,Nonresponse bias,-1
1,Statistics,240,What kind of bias can be produced by participants' unwillingness to participate?,idk,Nonresponse bias,-1
1,Statistics,249,What kind of bias can be produced by participants' unwillingness to participate?,0,Nonresponse bias,-1
1,Statistics,263,What kind of bias can be produced by participants' unwillingness to participate?,Nonresponse bias,Nonresponse bias,1
1,Statistics,272,What kind of bias can be produced by participants' unwillingness to participate?,negative,Nonresponse bias,-1
1,Statistics,286,What kind of bias can be produced by participants' unwillingness to participate?,0,Nonresponse bias,-1
1,Statistics,293,What kind of bias can be produced by participants' unwillingness to participate?,nonresponse bias ,Nonresponse bias,1
1,Statistics,314,What kind of bias can be produced by participants' unwillingness to participate?,Unresponsive bias ,Nonresponse bias,1
1,Statistics,319,What kind of bias can be produced by participants' unwillingness to participate?,non response bias ,Nonresponse bias,1
1,Statistics,330,What kind of bias can be produced by participants' unwillingness to participate?,non-answer bias,Nonresponse bias,0
1,Statistics,340,What kind of bias can be produced by participants' unwillingness to participate?,nonresponse bias is caused by unwillingness to participate,Nonresponse bias,1
1,Statistics,341,What kind of bias can be produced by participants' unwillingness to participate?,0,Nonresponse bias,-1
1,Statistics,355,What kind of bias can be produced by participants' unwillingness to participate?,selectivity,Nonresponse bias,-1
1,Statistics,364,What kind of bias can be produced by participants' unwillingness to participate?,Attending bias,Nonresponse bias,-1
1,Statistics,366,What kind of bias can be produced by participants' unwillingness to participate?,non response bias,Nonresponse bias,1
1,Statistics,401,What kind of bias can be produced by participants' unwillingness to participate?,participational bias,Nonresponse bias,-1
1,Statistics,103,What kind of bias can arise if the researcher asks misleading questions?,experimental,Response bias,-1
1,Statistics,112,What kind of bias can arise if the researcher asks misleading questions?,Response,Response bias,1
1,Statistics,133,What kind of bias can arise if the researcher asks misleading questions?,Response bias,Response bias,1
1,Statistics,137,What kind of bias can arise if the researcher asks misleading questions?,question,Response bias,-1
1,Statistics,140,What kind of bias can arise if the researcher asks misleading questions?,confirmation,Response bias,-1
1,Statistics,167,What kind of bias can arise if the researcher asks misleading questions?,"a person may feel like they have to create a reason to make the question true, like how their coworker they have problems with ",Response bias,-1
1,Statistics,177,What kind of bias can arise if the researcher asks misleading questions?,"leading bias, when someone feels pressured to answer in a certain way to a non-neu",Response bias,-1
1,Statistics,178,What kind of bias can arise if the researcher asks misleading questions?,response bias,Response bias,1
1,Statistics,186,What kind of bias can arise if the researcher asks misleading questions?,Ignorance Bias ,Response bias,-1
1,Statistics,189,What kind of bias can arise if the researcher asks misleading questions?,biased,Response bias,-1
1,Statistics,204,What kind of bias can arise if the researcher asks misleading questions?,response bias,Response bias,1
1,Statistics,216,What kind of bias can arise if the researcher asks misleading questions?,response,Response bias,1
1,Statistics,222,What kind of bias can arise if the researcher asks misleading questions?,response bias,Response bias,1
1,Statistics,225,What kind of bias can arise if the researcher asks misleading questions?,People will answer questions based off of the question and they may ch,Response bias,-1
1,Statistics,236,What kind of bias can arise if the researcher asks misleading questions?,Response Bias,Response bias,1
1,Statistics,240,What kind of bias can arise if the researcher asks misleading questions?,leading bias,Response bias,-1
1,Statistics,249,What kind of bias can arise if the researcher asks misleading questions?,response bias,Response bias,1
1,Statistics,263,What kind of bias can arise if the researcher asks misleading questions?,"Response bias. If the researcher asks ""what problems do you have with your peers?"" the participant is forced to com",Response bias,1
1,Statistics,272,What kind of bias can arise if the researcher asks misleading questions?,unwilling participants,Response bias,-1
1,Statistics,286,What kind of bias can arise if the researcher asks misleading questions?,Response Bias,Response bias,1
1,Statistics,293,What kind of bias can arise if the researcher asks misleading questions?,response bias ,Response bias,1
1,Statistics,314,What kind of bias can arise if the researcher asks misleading questions?,leading bias,Response bias,-1
1,Statistics,319,What kind of bias can arise if the researcher asks misleading questions?,response bias ,Response bias,1
